<<<<<<< HEAD
,CustomerID,Tenure Months,Churn Value,CLTV,Average Monthly Charges,City_churn_rate,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Online Security_Yes,Online Backup_Yes,Device Protection_Yes,Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Paperless Billing_Yes,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,#ofServices
1680,8073-IJDCM,1,1,3830,20.3,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1681,8884-ADFVN,7,1,2016,100.12142857142858,25.0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,5
1682,2720-WGKHP,2,1,5569,90.85,50.0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,5
1683,2869-ADAWR,45,1,4880,89.26333333333334,25.0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,4
1684,9894-EZEWG,1,1,5996,74.3,50.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2
1685,7851-FLGGQ,1,1,3704,44.65,75.0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,2
1686,0637-UBJRP,13,1,4745,84.25384615384615,25.0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,3
1687,0940-OUQEC,10,1,3492,78.88,50.0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,3
1688,0702-PGIBZ,4,1,2777,91.1375,50.0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,5
1689,1963-VAUKV,1,1,3663,20.4,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1690,3058-HJCUY,41,1,2098,102.76463414634148,37.5,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,5
1691,3259-FDWOY,71,1,4072,108.78450704225351,50.0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,5
1692,0807-ZABDG,3,1,4412,51.55,37.5,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,2
1693,5748-RNCJT,69,1,4859,106.50434782608696,24.074074074074073,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,5
1694,7739-LAXOG,32,1,3590,92.328125,24.074074074074073,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,4
1695,9776-CLUJA,51,1,5748,74.65392156862745,24.074074074074073,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,3
1696,6034-ZRYCV,72,1,4481,54.686805555555544,24.074074074074073,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,3
1697,2079-FBMZK,6,1,5816,69.73333333333333,50.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2
1698,6608-QQLVK,1,1,2077,50.5,50.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,2
1699,3551-HUAZH,1,1,3429,74.4,25.0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3
1700,6302-JGYRJ,31,1,2872,83.47419354838709,25.0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,5
1701,3685-YLCMQ,58,1,5411,107.2344827586207,50.0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,5
1702,8634-MPHTR,47,1,5166,103.63936170212764,25.0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,5
1703,8761-NSOBC,44,1,3486,99.95795454545454,25.0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,4
1704,8413-VONUO,2,1,5332,83.65,75.0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,4
1705,9223-UCPVT,1,1,5764,94.4,25.0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,4
1706,4351-QLCSU,1,1,3809,55.0,75.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,3
1707,5419-JPRRN,1,1,4390,101.45,50.0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,5
1708,2100-BDNSN,5,1,3889,70.06,50.0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,4
1709,0488-GSLFR,1,1,3365,69.5,25.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
1710,9318-NKNFC,1,1,4132,18.85,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1711,9728-FTTVZ,1,1,4073,69.2,50.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
1712,7254-IQWOZ,1,1,5258,69.65,16.666666666666664,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
1713,2474-BRUCM,40,1,2837,102.1575,16.666666666666664,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,5
1714,0742-NXBGR,1,1,4278,82.3,50.0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,2
1715,6110-OHIHY,3,1,4183,89.2,50.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3
1716,5889-LFOLL,13,1,2659,85.78461538461539,25.0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,4
1717,5708-EVONK,58,1,5989,93.71724137931037,25.0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,4
1718,8708-XPXHZ,42,1,5458,99.67380952380951,50.0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,5
1719,0616-ATFGB,1,1,2119,25.05,25.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1720,7016-BPGEU,29,1,2796,24.58103448275862,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1721,6876-ADESB,1,1,3913,48.95,25.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2
1722,1963-SVUCV,1,1,5774,45.3,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
1723,0220-EBGCE,2,1,3273,83.65,100.0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,3
1724,2754-VDLTR,10,1,4922,93.04,25.0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,5
1725,3190-XFANI,49,1,5585,103.4622448979592,50.0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,5
1726,7551-DACSP,6,1,3878,54.04166666666666,50.0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,2
1727,7235-NXZCP,2,1,5378,78.2,25.0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3
1728,0520-FDVVT,35,1,2473,103.60285714285715,75.0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,4
1729,1444-VVSGW,70,1,5563,113.84071428571428,25.0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,5
1730,5712-PTIWW,2,1,3280,76.225,25.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,2
1731,3315-TOTBP,15,1,4938,75.39,25.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3
1732,6661-HBGWL,42,1,2984,102.93928571428572,50.0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,5
1733,1518-VOWAV,9,1,5900,78.17222222222222,75.0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,4
1734,5909-ECHUI,1,1,3065,56.25,50.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,3
1735,1309-BXVOQ,21,1,3584,107.14047619047619,75.0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,5
1736,9317-WZPGV,2,1,4038,79.7,75.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,3
1737,2856-HYAPG,1,1,3052,68.65,25.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
1738,4488-PSYCG,16,1,4327,20.465625,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1739,3621-CEOVK,14,1,3369,97.84285714285713,50.0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,5
1740,6906-ANDWJ,15,1,2510,73.81666666666666,50.0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3
1741,1031-IIDEO,1,1,2874,70.85,75.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
1742,5832-XKAES,2,1,2320,67.35,50.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
1743,4701-AHWMW,55,1,6041,54.1509090909091,50.0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,3
1744,9210-IAHGH,7,1,2248,64.4,25.0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,4
1745,0023-XUOPT,13,1,2973,93.5076923076923,50.0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,4
1746,4592-IWTJI,3,1,2613,30.566666666666666,50.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1747,7632-MNYOY,66,1,4389,112.60681818181818,50.0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,5
1748,6518-LGAOV,38,1,2341,105.95789473684209,100.0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,5
1749,7242-QZLXF,1,1,5421,25.3,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1750,4576-CSAJH,22,1,5866,54.22954545454545,29.508196721311474,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,2
1751,1000-AJSLD,1,1,4389,20.1,29.508196721311474,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1752,1062-LHZOD,1,1,2100,69.9,29.508196721311474,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2
1753,9600-NAXZN,43,1,3370,105.30232558139537,29.508196721311474,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,5
1754,6457-USBER,1,1,4424,80.8,29.508196721311474,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,3
1755,4662-EKDPQ,2,1,5344,59.15,29.508196721311474,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4
1756,9248-OJYKK,1,1,3763,76.45,29.508196721311474,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3
1757,3398-FSHON,12,1,4703,91.20833333333331,29.508196721311474,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,4
1758,3319-DWOEP,6,1,5750,95.625,29.508196721311474,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,4
1759,9259-PACGQ,34,1,3918,66.90882352941175,29.508196721311474,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,3
1760,4415-IJZTP,1,1,2016,74.5,29.508196721311474,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3
1761,1465-VINDH,10,1,3596,106.885,29.508196721311474,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,5
1762,2810-FTLEM,16,1,4254,47.640625,29.508196721311474,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2
1763,1925-TIBLE,7,1,3887,83.21428571428571,29.508196721311474,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,4
1764,0818-OCPZO,27,1,2571,78.59444444444446,29.508196721311474,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,3
1765,1447-GIQMR,1,1,4179,69.15,29.508196721311474,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
1766,0872-NXJYS,9,1,3246,80.37777777777778,20.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,3
1767,9412-ARGBX,48,1,2459,96.41354166666667,20.0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,3
1768,1389-CXMLU,3,1,2194,96.36666666666667,20.0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,4
1769,5561-NWEVX,2,1,4225,86.425,60.0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3
1770,2737-WFVYW,2,1,4566,42.75,60.0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,3
1771,2272-QAGFO,14,1,5342,78.30357142857143,20.0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3
1772,9850-OWRHQ,3,1,5657,76.0,32.0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
1773,3768-NLUBH,57,1,5247,100.809649122807,32.0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,5
1774,8676-TRMJS,3,1,3190,69.7,32.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
1775,7359-SSBJK,64,1,6080,70.015625,16.666666666666664,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,3
1776,0685-MLYYM,2,1,4407,77.425,40.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
1777,8182-PNAGI,12,1,3624,49.47916666666666,40.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1778,7957-RYHQD,40,1,3207,80.84625,40.0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,2
1779,2180-DXNEG,12,1,5239,88.50833333333333,40.0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,4
1780,5515-AKOAJ,54,1,5763,100.7574074074074,20.0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,5
1781,8976-OQHGT,4,1,5758,58.775,40.0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2
1782,6230-BSUXY,1,1,2650,85.0,20.0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,3
1783,5294-CDGWY,51,1,5633,59.11078431372549,25.0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,3
1784,5295-PCJOO,4,1,4455,46.1,25.0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2
1785,9863-JZAIC,35,1,2220,57.444285714285705,25.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3
1786,7660-HDPJV,1,1,2637,69.2,25.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
1787,7931-PXHFC,38,1,3818,61.96842105263158,40.0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,3
1788,3990-QYKBE,37,1,4127,93.87567567567568,20.0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,5
1789,4919-MOAVT,3,1,2421,73.36666666666666,30.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
1790,3090-HAWSU,61,1,4495,112.722131147541,30.0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,5
1791,9820-RMCQV,11,1,4444,45.54545454545455,40.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
1792,7839-QRKXN,1,1,4197,20.2,32.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1793,5204-QZXPU,19,1,2933,38.59736842105264,32.5,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,2
1794,4597-ELFTS,56,1,5327,23.82142857142857,32.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1795,8450-JOVAH,2,1,5560,56.775,40.0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1796,1113-IUJYX,14,1,5887,96.35,20.0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,4
1797,9274-CNFMO,4,1,3716,77.175,40.0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3
1798,7758-XKCBS,15,1,5518,29.216666666666665,40.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1
1799,8992-JQYUN,1,1,4526,50.35,20.0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,3
1800,0617-AQNWT,64,1,6347,49.1796875,20.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,2
1801,2446-PLQVO,1,1,4512,70.3,40.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
1802,3005-NFMTA,55,1,5543,102.14090909090908,30.0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,5
1803,8784-CGILN,18,1,3068,98.71944444444445,40.0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,5
1804,5389-FFVKB,32,1,5365,77.5953125,20.0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,3
1805,8444-WRIDW,66,1,5011,79.1568181818182,20.0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,3
1806,9451-LPGOO,7,1,3780,88.62142857142858,80.0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,4
1807,5868-YWPDW,6,1,5834,86.52499999999998,40.0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,3
1808,2025-JKFWI,13,1,3493,100.13076923076923,24.0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,5
1809,4078-SAYYN,11,1,2229,102.70454545454544,24.0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,5
1810,9940-HPQPG,9,1,4176,96.2,45.0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,3
1811,6618-RYATB,1,1,5571,79.55,45.0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3
1812,9079-YEXQJ,54,1,5527,111.38611111111112,40.0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,5
1813,2685-SREOM,25,1,4793,94.736,20.0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,4
1814,0402-CQAJN,37,1,4437,95.82027027027029,60.0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,5
1815,6692-UDPJC,14,1,4304,92.92857142857143,20.0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,4
1816,1273-MTETI,4,1,2754,93.1125,20.0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,4
1817,5480-HPRRX,3,1,3542,25.91666666666667,20.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1818,0295-PPHDO,1,1,5962,95.45,70.0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,5
1819,1195-OIYEJ,13,1,5347,87.36153846153844,70.0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,4
1820,5906-CVLHP,45,1,2761,51.551111111111105,60.0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,2
1821,4501-EQDRN,1,1,4620,69.7,20.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
1822,2990-HWIML,6,1,2898,95.55,26.666666666666668,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,4
1823,7384-GHBPI,3,1,2987,33.25,80.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2
1824,7603-USHJS,12,1,2010,72.61666666666666,30.0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
1825,7234-FECYN,8,1,5546,97.5625,30.0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,5
1826,5876-HZVZM,6,1,4914,60.89166666666667,20.0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2
1827,1400-MMYXY,3,1,2715,111.55,40.0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,5
1828,3085-QUOZK,1,1,3238,43.95,60.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1829,3926-CUQZX,1,1,4884,45.1,60.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2
1830,1041-RXHRA,41,1,3407,69.95243902439024,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
1831,1750-CSKKM,9,1,2688,49.97222222222222,40.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3
1832,7142-HVGBG,43,1,2505,102.65813953488373,60.0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,5
1833,8267-ZNYVZ,33,1,3824,101.85,20.0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,4
1834,6457-GIRWB,1,1,2843,69.35,40.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
1835,1450-SKCVI,56,1,5276,73.08660714285716,60.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,2
1836,5570-PTWEH,3,1,2270,72.25,40.0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
1837,6502-MJQAE,1,1,2072,69.6,20.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
1838,7693-LCKZL,5,1,5124,77.0,40.0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,3
1839,0032-PGELS,1,1,5171,30.5,60.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1840,6797-LNAQX,70,1,4794,97.99285714285715,20.0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,5
1841,6394-MFYNG,48,1,4956,106.69375,40.0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,5
1842,1564-NTYXF,13,1,3363,86.70769230769231,30.0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,4
1843,8155-IBNHG,24,1,2325,72.82708333333333,33.33333333333333,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
1844,0886-QGENL,27,1,4853,102.01666666666668,33.33333333333333,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,4
1845,8739-WWKDU,25,1,4849,87.846,33.33333333333333,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,4
1846,8685-WHQPW,22,1,2407,76.93636363636364,33.33333333333333,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3
1847,4745-LSPLO,1,1,3731,20.5,33.33333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1848,8083-YTZES,4,1,3622,66.3375,33.33333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3
1849,7240-FQLHE,18,1,5857,102.01388888888887,33.33333333333333,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,5
1850,6664-FPDAC,56,1,4060,114.62321428571428,33.33333333333333,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,5
1851,0786-VSSUD,16,1,5692,42.490625,33.33333333333333,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2
1852,3976-BWUCK,30,1,5255,93.48166666666664,33.33333333333333,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,4
1853,3585-ISXZP,8,1,5335,97.2625,30.0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,5
1854,6583-QGCSI,50,1,5813,87.34700000000002,80.0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,4
1855,4174-LPGTI,41,1,2517,66.55121951219512,20.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,3
1856,2108-XWMPY,3,1,2095,35.61666666666667,20.0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
1857,6304-IJFSQ,3,1,5585,43.36666666666667,20.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2
1858,0093-XWZFY,40,1,2832,100.92125,30.0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,5
1859,1980-KXVPM,3,1,3553,85.41666666666667,20.0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3
1860,7703-ZEKEF,23,1,5701,83.35217391304347,40.0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3
1861,0723-DRCLG,1,1,2394,74.45,60.0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3
1862,5482-NUPNA,4,1,5730,68.0375,40.0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,2
1863,1122-JWTJW,1,1,3463,70.65,40.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2
1864,1699-HPSBG,12,1,4581,60.65,30.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,3
1865,8775-CEBBJ,9,1,2029,44.81666666666667,80.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2
1866,6894-LFHLY,1,1,5571,75.75,40.0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3
1867,0639-TSIQW,67,1,5620,102.77985074626864,40.0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,4
1868,8361-LTMKD,4,1,5839,76.65,60.0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3
1869,7590-VHVEG,1,0,3964,29.85,29.508196721311474,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1
1870,5575-GNVDE,34,0,3441,55.57352941176471,29.508196721311474,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2
1871,7795-CFOCW,45,0,4307,40.905555555555566,29.508196721311474,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1
1872,1452-KIOVK,22,0,4459,88.6090909090909,29.508196721311474,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,4
1873,6713-OKOMC,10,0,2013,30.19,29.508196721311474,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1874,6388-TABGU,62,0,4529,56.25725806451614,29.508196721311474,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2
1875,9763-GRSKD,13,0,5764,45.18846153846154,29.508196721311474,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2
